datetime,city,state,country,shape,duration (seconds)
10/5/04 22:00,wildomar,ca,us,cross,20
10/5/05 02:00,stuart,fl,us,unknown,7200
10/5/05 16:00,green sea,sc,us,triangle,10800
10/5/05 18:00,culver city,ca,us,unknown,7200
10/5/05 19:45,tupper lake,ny,us,light,7200
10/5/05 21:00,toledo,oh,us,light,2880
10/5/05 21:30,great falls,mt,us,other,10800
10/5/05 22:00,rockford,mi,us,fireball,15
10/5/05 22:00,salem,or,us,chevron,0.4
10/5/05 23:00,west des moines,ia,us,cigar,300
10/5/05 23:30,clearwater,fl,us,chevron,6
38631,casper,wy,us,sphere,30
38631,natchez,ms,us,light,2
10/5/06 10:30,leigh acres,fl,,other,15
10/5/06 10:38,johnson city,ny,us,cylinder,120
10/5/06 19:45,honolulu,hi,us,sphere,60
10/5/06 20:30,sun city (west of phoenix),az,us,light,1800
10/5/06 22:00,ipswich (near) (australia),,au,disk,20
10/5/06 22:00,kalgoorlie (australia),,,light,240
10/5/06 23:00,st. charles,il,us,formation,1200
10/5/07 01:05,austin,tx,us,triangle,300
10/5/07 09:36,st. helier (jersey channel islands) (uk/england),,,light,20
10/5/07 12:00,houston,tx,us,sphere,7200
10/5/07 14:00,selah,wa,us,oval,120
10/5/07 19:30,clemmons,nc,us,light,5400
10/5/07 20:00,clemmons,nc,us,diamond,1800
10/5/07 20:00,salem,or,us,other,180
10/5/07 21:15,chandler,az,us,sphere,10800
10/5/07 22:00,milton-freewater,or,us,light,3600
10/5/07 23:00,quincy,ca,us,triangle,240
10/5/07 23:30,clifton forge,va,,triangle,30
10/5/07 23:32,rolla,mo,us,unknown,360
10/5/07 23:45,omaha,ne,us,light,35
10/5/07 23:55,van alstyne,tx,us,rectangle,4
10/5/08 00:00,toppsey,ok,,cone,18000
10/5/08 10:20,phoenix,az,us,other,50
10/5/08 18:24,aberdeen (uk/scotland),,gb,circle,120
10/5/08 19:29,castro valley,ca,us,circle,300
10/5/08 21:00,las vegas,nv,us,changing,1800
10/5/08 21:00,othello-pullman,wa,,fireball,1380
10/5/08 21:18,albuquerque,nm,us,unknown,3
10/5/08 23:15,macomb township,mi,,light,240
10/5/09 00:00,west palm beach,fl,us,sphere,15
10/5/09 01:45,madison,wi,us,fireball,20
10/5/09 10:30,loveland,oh,us,light,600
10/5/09 20:00,darlington,sc,us,light,7
10/5/09 20:10,eagle,id,us,fireball,240
10/5/09 21:00,humansville,mo,us,sphere,60
10/5/09 22:00,mebane,nc,us,other,45
10/5/10 02:00,pensacola,fl,us,triangle,180
10/5/10 03:00,sacramento,ca,us,other,1800
10/5/10 03:35,ridgeway (canada),on,,unknown,60
10/5/10 07:05,la pryor,tx,us,fireball,15
10/5/10 10:41,shelbyville,tn,us,oval,90
10/5/10 12:00,ashville,oh,us,disk,20
10/5/10 19:00,de soto,ia,us,light,3600
10/5/10 19:34,buffalo,ny,us,changing,240
10/5/10 20:00,edgerton,ks,us,disk,6000
10/5/10 20:30,coleman,tx,us,unknown,60
10/5/10 21:30,livingston,tx,us,light,60
10/5/10 23:00,monroe,wa,us,light,15
10/5/11 00:00,cypress,ca,us,triangle,5
10/5/11 04:00,idaho falls,id,us,disk,600
10/5/11 05:10,lyman,me,,formation,900
10/5/11 05:10,oakville,ct,us,,300
10/5/11 06:00,enid,ok,us,circle,30
10/5/11 06:00,la plata,md,us,unknown,300
10/5/11 06:45,boise,id,us,unknown,60
10/5/11 13:00,ottawa (canada),on,ca,disk,60
10/5/11 19:00,demotte-roselawn,in,,formation,600
10/5/11 19:00,globe,az,us,light,60
10/5/11 19:00,miami,fl,us,sphere,20
10/5/11 19:30,garden city,mi,us,fireball,240
10/5/11 19:40,alexandria,va,us,other,5
10/5/11 20:00,kalaeloa,hi,,diamond,240
10/5/11 20:00,norwalk,ct,us,changing,10800
10/5/11 20:34,rockton,il,us,cone,360
10/5/11 20:40,independence,mo,us,circle,40
10/5/11 20:45,lake elsinore,ca,us,circle,120
10/5/11 21:00,ganado,az,us,other,240
10/5/11 22:00,auburn,ny,us,triangle,120
10/5/11 22:30,fresno,ca,us,formation,1200
10/5/12 00:30,torrance,ca,us,,60
10/5/12 02:00,waterbury,ct,us,unknown,420
10/5/12 09:30,idaho falls,id,us,sphere,600
10/5/12 17:50,blackstone,ma,us,other,45
10/5/12 18:00,kansas city,mo,us,disk,180
10/5/12 18:40,columbus,ms,us,sphere,900
10/5/12 18:45,lexington,ma,us,unknown,30
10/5/12 18:45,mountain home,ar,us,other,300
10/5/12 18:56,fitchburg,ma,us,fireball,900
10/5/12 19:20,chennai (tamil nadu) (india),,,circle,120
10/5/12 19:20,north lake tahoe,ca,,light,900
10/5/12 20:00,barnard,vt,us,sphere,180
10/5/12 20:00,peoria,az,us,fireball,300
10/5/12 20:00,south windsor,ct,us,oval,420
10/5/12 20:08,tulsa,ok,us,formation,120
10/5/12 20:35,north myrtle beach,sc,us,light,480
10/5/12 21:17,milford (gulf beach),ct,us,fireball,900
10/5/12 21:30,agoura hills,ca,us,fireball,180
10/5/12 21:30,asbury park,nj,us,fireball,180
10/5/12 21:40,koh samui (thailand,,,sphere,240
10/5/12 21:40,koh samui (thailand,,,sphere,240
10/5/12 21:50,gautier,ms,us,light,600
10/5/12 22:30,excelsior,mn,us,triangle,180
10/5/12 22:30,rockville,md,us,other,1800
10/5/12 23:00,hayward,ca,us,chevron,8
10/5/12 23:28,garland,tx,us,chevron,10
10/5/13 00:40,staten island,ny,,circle,2
10/5/13 01:00,altamont,ny,us,light,420
10/5/13 02:55,anchorage,ak,us,unknown,30
10/5/13 04:00,pinetops,nc,us,unknown,900
10/5/13 05:45,longmont,co,us,circle,3
10/5/13 07:30,fairfax,vt,us,light,1200
10/5/13 12:15,clark,wy,us,unknown,120
10/5/13 15:40,bude,ms,us,cylinder,300
10/5/13 15:45,victoria (canada),bc,ca,disk,6
10/5/13 16:45,warren,nj,,disk,15
10/5/13 18:00,dane county,wi,us,fireball,14400
10/5/13 19:20,bruceville,in,us,triangle,2
10/5/13 19:45,chandler,az,us,sphere,300
10/5/13 20:00,kaanapali,hi,us,fireball,300
10/5/13 20:00,nashville,tn,us,circle,30
10/5/13 20:05,colchester,vt,us,light,60
10/5/13 20:14,seoul (south korea),,,oval,1200
10/5/13 20:25,seymour,mo,us,light,60
10/5/13 20:30,seaside,or,us,light,900
10/5/13 20:45,spokane,wa,us,sphere,900
10/5/13 20:57,salem,ma,us,light,780
10/5/13 21:00,boca raton,fl,us,formation,300
10/5/13 21:00,nashville,tn,us,fireball,1800
10/5/13 21:00,spokane,wa,us,sphere,300
10/5/13 21:15,daphne,al,us,light,23
10/5/13 21:15,rexburg,id,us,formation,3
10/5/13 21:20,encinitas,ca,us,circle,120
10/5/13 21:30,aptos,ca,us,disk,120
10/5/13 21:30,oviedo,fl,us,circle,30
10/5/13 22:00,clogher (uk/england),,gb,fireball,180
10/5/13 22:03,kahalu&#39u,hi,,fireball,120
10/5/13 22:10,deland,fl,,light,540
10/5/13 22:30,lewisville,tx,us,light,300
10/5/13 22:30,milton,ga,,triangle,600
10/5/13 22:44,eugene,or,us,fireball,300
10/5/13 23:00,toronto (canada),on,ca,other,3600
10/5/13 23:30,rockaway beach,or,us,light,240
10/6/67 19:00,whippany,nj,us,disk,1800
10/6/73 09:00,el centro (a few miles west of),ca,us,light,1800
10/6/74 22:00,chicago,il,us,oval,180
10/6/78 21:45,nuriootpa (australia),,au,fireball,45
10/6/86 00:20,janico (santiago) (dominican republic),,,circle,120
10/6/92 13:00,prishtina,,,circle,20
10/6/95 19:00,puyallup,wa,us,,900
10/6/96 03:40,kansas city,ks,us,unknown,35
10/6/96 13:00,san francisco,ca,us,triangle,1800
10/6/96 15:00,new york city (manhattan),ny,us,triangle,1200
10/6/96 22:00,fire island (long island),ny,us,other,2700
10/6/98 02:00,vass (town of&#44 on hwy #1),nc,us,circle,3
10/6/98 19:05,denver,co,us,fireball,2
10/6/98 20:05,bellevue/issaquah,wa,,unknown,5
10/6/98 20:45,cream ridge,nj,us,triangle,16
10/6/99 14:00,birmingham (uk/england),,gb,oval,60
10/6/99 19:32,wichita,ks,us,light,15
10/6/99 20:00,st. petersburg (50 se of),fl,us,unknown,900
10/6/99 20:35,angleton (5 miles north),tx,us,cross,300
10/6/99 21:00,manchester (st.louis),mo,us,disk,10
10/6/99 22:46,may&#39s landing,nj,,disk,180
10/6/99 23:10,conestoga,pa,us,light,600
10/6/00 03:45,almelo (netherlands),,,triangle,10
10/6/00 10:50,seattle,wa,us,sphere,5
10/6/00 13:45,springfield,mo,us,triangle,180
10/6/00 16:45,rohnert park,ca,us,cone,300
10/6/00 20:25,las vegas,nv,us,other,240
10/6/00 22:00,uk/england,,,triangle,60
10/6/00 22:30,mesa,az,us,disk,14400
10/6/01 22:00,park forest,il,us,triangle,15
10/6/02 03:00,farmingdale,ny,us,light,1800
10/6/02 05:50,inwood,ny,us,light,5
10/6/02 07:15,thousand island bridge (near),ny,,disk,1200
10/6/02 13:55,union,nj,us,cross,120
10/6/02 15:00,taos,nm,us,disk,3600
10/6/02 16:00,boulder,co,us,cigar,10
10/6/02 18:00,north las vegas,nv,us,teardrop,4
10/6/02 18:30,harrisonville,il,us,oval,20
10/6/02 19:15,provo,ut,us,fireball,3
10/6/02 19:25,lander,wy,us,circle,1
10/6/02 23:00,corcoran,mn,us,light,120
10/6/02 23:30,spring hill,fl,us,light,120
37536,bladel (brabant) (netherlands),,,light,2700
10/6/03 03:55,holland,mi,us,cone,420
10/6/03 04:00,shell knob,mo,us,sphere,900
10/6/03 11:45,rainbow lakes estates,fl,us,other,45
10/6/03 18:30,lebanon church,va,us,cigar,900
10/6/03 20:12,annapolis,md,us,triangle,120
10/6/03 20:30,parker,co,us,chevron,60
10/6/03 22:53,kansas city,mo,us,teardrop,5
37901,la vista,ne,us,other,5400
10/6/04 00:00,japan,,,other,120
10/6/04 05:00,lebanon,tn,us,triangle,300
10/6/04 13:02,greenbelt,md,us,changing,240
10/6/04 14:35,oak lawn,il,us,disk,10
10/6/04 15:00,placerville,ca,us,disk,300
10/6/04 16:00,normal,il,us,other,1200
10/6/04 17:57,ticknall (near derby) (uk/england),,gb,cone,40
10/6/04 20:00,monroeville,nj,us,triangle,180
10/6/04 20:00,thorold (canada),on,ca,triangle,600
10/6/04 20:30,alameda,ca,us,light,180
10/6/04 20:30,comstock,mi,us,disk,60
10/6/04 20:30,kincardine (canada),on,ca,light,30
10/6/04 20:30,oakland,ca,us,other,240
10/6/04 22:15,marietta,pa,us,triangle,60
10/6/04 22:30,nampa,id,us,formation,3600
10/6/04 22:50,grand rapids,mi,us,sphere,60
10/6/04 23:00,placerville,ca,us,disk,3600
10/6/05 01:15,coon rapids/fridley,mn,,triangle,60
10/6/05 05:30,huachuca city,az,us,cigar,900
10/6/05 06:00,mason city,ia,us,light,300
10/6/05 11:00,park forest,il,us,oval,300
10/6/05 18:00,cedar falls,ia,us,light,600
10/6/05 18:50,hempstead,tx,us,cigar,600
10/6/05 21:30,bartonville,il,us,triangle,12
10/6/05 21:30,lynchburg,va,us,triangle,45
38632,katy,tx,us,unknown,5
10/6/06 02:00,columbia,mo,us,flash,3
10/6/06 02:00,orchard park,ny,us,light,1800
10/6/06 09:00,chester,nj,us,disk,10
10/6/06 17:00,phoenix,az,us,other,5400
10/6/06 17:30,grand rapids,mi,us,cigar,300
10/6/06 17:30,texarkana,tx,us,triangle,300
10/6/06 18:00,centerville,oh,us,changing,7200
10/6/06 18:56,lisbon,oh,us,light,10
10/6/06 19:00,fes (morocco),,,circle,120
10/6/06 22:00,bakersville (roan mountain),nc,us,disk,10
10/6/06 22:30,brighton,co,us,other,15
10/6/07 01:00,topeka,ks,us,triangle,3
10/6/07 04:00,new york city (upstate),ny,us,cigar,60
10/6/07 05:45,johnstown,ne,us,rectangle,180
10/6/07 13:00,oak view,ca,us,egg,60
10/6/07 14:00,brownlee (southwest of),ne,us,oval,120
10/6/07 18:11,franklinton,la,us,unknown,18
10/6/07 18:30,arlington heights,il,us,teardrop,60
10/6/07 18:30,boonville,in,us,light,1800
10/6/07 20:00,huntington beach,ca,us,rectangle,900
10/6/07 21:00,mountain view,ca,us,light,25
10/6/07 21:00,sedalia,co,us,light,300
10/6/07 21:00,woodstock,il,us,triangle,10800
10/6/07 21:15,walton,ky,us,circle,3600
10/6/07 21:30,uckfield (uk/england),,gb,circle,600
10/6/07 22:00,leamington spa (uk/england),,gb,light,2
10/6/07 22:00,willow,ak,us,circle,2
10/6/07 22:10,los angeles,ca,us,formation,10
10/6/07 22:40,worthing (west sussex) (uk/england),,gb,,240
10/6/08 09:10,lanagan,mo,us,light,600
10/6/08 11:00,conshohocken,pa,us,cigar,600
10/6/08 11:10,hadley,ma,us,oval,12
10/6/08 19:45,green lake,wi,us,light,300
10/6/08 20:00,chagrin falls,oh,us,triangle,600
10/6/08 20:00,cuernavaca (mexico),,,flash,10
10/6/08 20:00,henderson,nv,us,other,60
10/6/08 21:10,bridgeport,ct,us,triangle,900
10/6/08 22:00,albuquerque,nm,us,light,300
10/6/08 22:00,victor,ny,us,sphere,120
10/6/08 22:30,lubbock,tx,us,sphere,3.8
10/6/09 02:40,newark,nj,us,circle,1800
10/6/09 14:30,ashburn,va,us,disk,300
10/6/09 19:36,durango,co,us,light,180
10/6/09 20:00,gila bend (near),az,us,light,3600
10/6/09 20:45,gary,in,us,light,2700
10/6/10 07:50,harrisonburg,va,us,triangle,300
10/6/10 08:38,madison,wi,us,oval,3
10/6/10 09:30,appleton,wi,us,light,120
10/6/10 14:40,chaska,mn,us,teardrop,5
10/6/10 18:00,elk grove village,il,us,circle,1200
10/6/10 18:45,miami,fl,us,circle,45
10/6/10 20:00,edgerton,ks,us,disk,5400
10/6/10 20:15,lexington,ky,us,other,30
10/6/10 20:40,chalk hill,tx,us,rectangle,120
10/6/10 20:45,moran,tx,us,flash,900
10/6/10 20:56,spring hill,fl,us,other,25
10/6/10 21:00,williamsburg,va,us,oval,60
10/6/10 21:07,spring hill,fl,us,formation,3
10/6/11 00:08,moncks corner,sc,us,fireball,30
10/6/11 01:00,grants pass (just outside merlin),or,us,circle,120
10/6/11 01:00,stillwater,ok,us,disk,420
10/6/11 01:45,cincinnati,oh,us,light,300
10/6/11 02:12,newburgh,in,us,light,1
10/6/11 03:30,toronto (canada),on,ca,unknown,10800
10/6/11 04:49,san antonio,tx,us,light,1
10/6/11 17:13,buffalo,mo,us,other,30
10/6/11 17:45,frederick,md,us,sphere,1500
10/6/11 20:03,tampa,fl,us,sphere,2
10/6/11 20:35,macon,ga,us,fireball,15
10/6/11 20:35,tampa,fl,us,sphere,60
10/6/11 20:39,hampton,ga,us,oval,3
10/6/11 20:41,lagrange,ga,,fireball,5
10/6/11 20:55,flowery branch,ga,us,circle,120
10/6/11 20:55,flowery branch,ga,us,oval,90
10/6/11 21:00,bangs,tx,us,unknown,1800
10/6/11 21:00,bangs,tx,us,unknown,1800
10/6/11 22:00,davie,fl,us,light,2
10/6/11 22:00,ghent,ny,us,light,5400
10/6/11 22:05,san diego,ca,us,light,2
10/6/11 23:30,montreal (canada),qc,ca,other,1200
10/6/11 23:30,saint petersburg,fl,us,circle,2700
10/6/12 00:40,cranston,ri,us,,90
10/6/12 04:00,new york city (bronx),ny,us,light,5
10/6/12 07:15,manchester,wa,us,fireball,900
10/6/12 08:00,ocean beach,ca,us,disk,120
10/6/12 08:15,havertown,pa,us,circle,600
10/6/12 08:22,columbia,sc,us,changing,3600
10/6/12 10:00,reynoldsburg,oh,us,oval,240
10/6/12 10:45,emerald (australia),,au,light,900
10/6/12 13:00,spring city,pa,us,other,600
10/6/12 19:30,chesapeake,va,us,sphere,600
10/6/12 19:30,freeport,me,us,light,120
10/6/12 19:50,kingston (canada),on,ca,fireball,2400
10/6/12 20:20,hollywood,fl,us,fireball,120
10/6/12 20:30,bonney lake,wa,us,other,1800
10/6/12 20:42,brownsburg,in,us,fireball,180
10/6/12 21:00,downingtown,pa,us,light,120
10/6/12 21:05,torrington,ct,us,changing,300
10/6/12 21:30,marinette,wi,us,fireball,120
10/6/12 21:30,north salt lake,ut,us,light,10
10/6/12 21:30,visalia,ca,us,other,5
10/6/12 21:40,brockville (near) (canada),on,ca,triangle,10
10/6/12 21:45,salem,nh,us,circle,120
10/6/12 22:00,west columbia,sc,us,cylinder,600
10/6/12 22:10,st. charles,il,us,light,1200
10/6/12 22:45,rockport,ma,us,circle,300
10/6/12 23:30,pittsburgh,pa,us,light,600
10/6/12 23:30,st. louis,mo,us,light,1200
10/6/12 23:30,thompson (canada),mb,ca,light,1800
10/6/13 15:20,eastsound,wa,us,formation,120
10/6/13 16:00,greeneville,tn,us,cylinder,300
10/6/13 17:00,lincoln,ne,us,triangle,10800
10/6/13 17:00,torrance,ca,us,sphere,600
10/6/13 17:35,los angeles,ca,us,oval,1500
10/6/13 18:10,mccall,id,us,cigar,1500
10/6/13 19:30,ashford,ct,us,fireball,900
10/6/13 19:45,katy,tx,us,oval,180
10/6/13 20:00,longmont,co,us,light,3
10/6/13 20:00,manson,wa,us,light,600
10/6/13 21:00,lake placid,fl,us,unknown,1
10/6/13 21:00,steamboat springs,co,us,rectangle,180
10/6/13 21:10,bremerton,wa,us,other,300
10/6/13 21:56,canyonville,or,us,unknown,3600
10/6/13 22:30,winter park,fl,us,triangle,300
10/6/13 23:11,opelika,al,us,flash,2
10/7/65 10:00,reseda,ca,us,disk,180
10/7/67 22:00,lantana,fl,us,other,180
10/7/71 01:00,kitchener (canada),on,ca,disk,2700
10/7/73 21:00,beruit (lebanon),,,unknown,900
10/7/74 19:50,yakima,wa,us,cone,2400
10/7/82 23:00,new haven,ct,us,triangle,600
10/7/84 19:00,chigwell essex (uk/england),,,other,15
10/7/87 22:00,liverpool (uk/england),,gb,light,10
10/7/89 23:00,harrison,ny,us,other,300
32789,libya,,,circle,60
10/7/91 20:15,virginia dale,co,,light,120
10/7/95 22:30,jacksonville (in mandarin),fl,us,triangle,180
10/7/97 03:26,mm82/mm83 (between&#44 on i-80),pa,,circle,300
10/7/97 20:30,twin mountain,nh,us,light,10
10/7/98 02:30,miami,fl,us,light,3600
10/7/98 22:05,gonzales,la,us,triangle,120
10/7/99 04:00,austin,tx,us,other,180
10/7/99 06:45,goose creek,sc,us,disk,1200
10/7/99 22:00,elkton,md,us,unknown,2700
10/7/99 23:02,springfield,ma,us,formation,10
10/7/00 01:15,vallejo,ca,us,teardrop,30
10/7/00 02:45,palm desert,ca,us,triangle,30
10/7/00 15:00,london (canada),on,ca,sphere,60
10/7/00 22:00,clearwater,fl,us,light,6
10/7/00 22:00,katy,tx,us,disk,900
10/7/00 22:30,oak lawn,il,us,circle,600
10/7/00 23:30,toledo to marion,oh,,light,7200
10/7/01 01:30,kennett,mo,us,triangle,3
10/7/01 14:00,richmond,ky,us,other,300
10/7/01 17:30,new philadelphia,oh,us,cylinder,60
10/7/01 23:30,lake elsinore,ca,us,light,600
10/7/02 00:30,decatur (near),il,us,fireball,25
10/7/02 08:00,castle rock,co,us,fireball,6
10/7/02 10:00,camden,ar,us,diamond,30
10/7/02 11:00,pelarco (chile),,,diamond,420
10/7/02 11:28,jersey city,nj,us,sphere,30
10/7/02 16:53,huddersfield (uk/england),,gb,circle,120
10/7/02 18:45,rome,ny,us,light,600
10/7/02 19:00,longmont,co,us,,3
10/7/02 19:00,sky city,nm,,fireball,5
10/7/02 19:40,plymouth meeting,pa,us,triangle,1200
10/7/02 20:30,port orchard,wa,us,unknown,10
10/7/02 21:03,eugene,or,us,triangle,10
10/7/02 21:30,melbourne village,fl,us,disk,20
10/7/02 23:50,san bernardino,ca,us,sphere,1200
10/7/03 01:30,perth (western australia),,au,triangle,1
10/7/03 05:45,tampa,fl,us,oval,240
10/7/03 06:20,las cruces,nm,us,triangle,900
10/7/03 07:40,pleasant hill,mo,us,oval,1200
10/7/03 10:00,walnut creek,ca,us,oval,900
10/7/03 15:35,carbondale,il,us,triangle,45
10/7/03 18:00,meriden,ct,us,disk,60
10/7/03 18:00,vonda (canada),sk,ca,circle,10
10/7/03 19:30,fairfield,ia,us,formation,20
10/7/03 19:30,fairfield,ia,us,formation,25
10/7/03 19:30,urbandale,ia,us,formation,360
10/7/03 20:00,urbandale,ia,us,formation,120
10/7/03 21:35,san diego,ca,us,light,120
10/7/03 22:00,chicago,il,us,oval,120
10/7/03 23:06,waterloo,ia,us,teardrop,120
10/7/04 09:00,effingham,il,us,rectangle,1
10/7/04 11:30,harlow&#44 essex (uk/england),,,sphere,30
10/7/04 12:45,malmesbury,,,oval,60
10/7/04 18:45,swanton,vt,us,unknown,300
10/7/04 20:00,chandler,az,us,light,600
10/7/04 20:30,monticello,in,us,light,420
10/7/04 22:00,swedesboro,nj,us,other,600
10/7/05 02:15,long beach,ca,us,unknown,1200
10/7/05 09:00,kirby bellars (leicstershire) (uk/england),,,other,20
10/7/05 10:30,cardston (canada),ab,ca,cone,5
10/7/05 14:00,sheboygan,wi,us,cigar,30
10/7/05 20:00,isle of palms,sc,us,sphere,600
10/7/05 20:30,scandia,mn,us,changing,600
10/7/05 22:55,lebanon,oh,us,oval,60
10/7/05 23:35,orland/tinley park,il,,formation,2700
10/7/06 01:52,surprise,az,us,light,2400
10/7/06 02:00,blacksburg,va,us,light,300
10/7/06 02:00,denver,co,us,other,1200
10/7/06 16:02,arlington,tx,us,cylinder,5760
10/7/06 19:10,derbyshire (uk/england),,gb,fireball,300
10/7/06 22:15,deer park,ny,us,unknown,600
10/7/06 23:00,fulton,oh,us,oval,180
10/7/07 00:00,glenside,pa,us,unknown,60
10/7/07 00:10,hilliard,oh,us,light,300
10/7/07 01:00,york,pa,us,circle,5400
10/7/07 03:30,manteca (above; in flight),ca,us,other,900
10/7/07 04:30,lakewood,ca,us,sphere,600
10/7/07 09:35,riverside,ca,us,oval,1800
10/7/07 11:00,laguna hills,ca,us,disk,600
10/7/07 16:30,long beach,ca,us,sphere,3600
10/7/07 18:30,reading,pa,us,light,120
10/7/07 20:00,quincy,ca,us,light,1800
10/7/07 21:00,haren (netherlands),,,light,1200
10/7/07 21:45,irvine,ca,us,oval,300
10/7/08 05:30,williamsburg,ky,us,circle,10
10/7/08 06:03,monongahela,pa,us,triangle,1200
10/7/08 07:30,alpharetta,ga,us,circle,600
10/7/08 11:11,st. petersburg beach,fl,,disk,2
10/7/08 12:00,angel fire,nm,us,other,5
10/7/08 19:00,ronkonkoma,ny,us,egg,5400
10/7/08 19:15,sheffield (uk/england),,gb,disk,180
10/7/08 19:30,san francisco,ca,us,unknown,1800
10/7/08 20:00,lyman,wy,us,flash,600
10/7/08 20:30,baltimore,md,us,changing,14400
10/7/08 20:30,gainesville/haymarket,va,,circle,120
10/7/08 21:45,lincoln,ne,us,sphere,120
10/7/08 22:00,claremore,ok,us,light,5
10/7/08 22:00,des moines,ia,us,triangle,600
10/7/08 23:00,schenectady,ny,us,triangle,2
10/7/09 01:00,barrhead (canada),ab,ca,light,15
10/7/09 05:15,hamlin,ny,us,light,900
10/7/09 10:42,east dublin,ga,us,light,120
10/7/09 16:50,wilkesboro,nc,us,,15
10/7/09 18:33,kaunakakai,hi,us,other,1800
10/7/09 18:40,port louis (mauritius),,,light,180
10/7/09 19:00,wilmington,nc,us,triangle,120
10/7/09 20:10,seattle,wa,us,other,10
10/7/10 00:30,clinton,wa,us,cone,60
10/7/10 05:05,aurora,il,us,other,10
10/7/10 19:30,antelope,ca,us,other,120
10/7/10 20:15,fort worth,tx,us,circle,30
10/7/10 21:00,paint rock,tx,us,light,7200
10/7/10 21:02,spring hill,fl,us,,4
10/7/10 21:40,clarksville,tn,us,sphere,2400
10/7/10 22:35,abilene,tx,us,light,300
10/7/10 23:30,imperial,mo,us,light,7200
10/7/11 05:50,waldo,ar,us,unknown,30
10/7/11 06:15,high bridge,nj,us,light,1200
10/7/11 11:22,jacksonville,fl,us,fireball,1
10/7/11 13:00,wilmington,de,us,flash,240
10/7/11 13:30,new braunfels,tx,us,circle,180
10/7/11 18:00,staten island,ny,,oval,180
10/7/11 20:30,belvidere,il,us,chevron,300
10/7/11 20:45,warsaw,mo,us,unknown,30
10/7/11 20:45,west hartford,ct,us,chevron,120
10/7/11 21:00,topsail beach,nc,us,circle,180
10/7/11 21:35,lake geneva,wi,us,sphere,60
10/7/11 22:13,murray,ky,us,other,30
10/7/11 23:36,cleveland,oh,us,fireball,300
